,Country,Admin1,Facility name,Facility type,Ownership,Lat,Long,LL source
280,Angola,Cuanza Norte,Golome Health Post,Posto de Saúde,MoH,-9.7303,14.5131,Other
281,Angola,Cuanza Norte,Gonguembo Municipal Hospital,Municipal Hospital,Govt.,-8.9833,14.9333,Other
282,Angola,Cuanza Norte,Hala Health Post,Posto de Saúde,MoH,-9.2086,15.2411,Combination
283,Angola,Cuanza Norte,Hanga Health Post,Posto de Saúde,MoH,-8.4167,15.7167,Other
284,Angola,Cuanza Norte,Helegi Health Post,Posto de Saúde,MoH,-9.2704,15.1507,Combination
285,Angola,Cuanza Norte,Hombo Health Post,Posto de Saúde,MoH,-9.6684,14.6306,Other
286,Angola,Cuanza Norte,Kafuma Health Post,Posto de Saúde,MoH,-9.6776,14.4278,Other
287,Angola,Cuanza Norte,Kahima Health Post,Posto de Saúde,MoH,-8.468,15.6077,Combination
288,Angola,Cuanza Norte,Kandange Health Post,Posto de Saúde,MoH,-9.7426,14.4908,Combination
289,Angola,Cuanza Norte,Kapata Health Post,Posto de Saúde,MoH,-8.4389,15.3671,Other
290,Angola,Cuanza Norte,Kianvo Health Post,Posto de Saúde,MoH,-8.5988,15.3538,Other
291,Angola,Cuanza Norte,Kiboto Health Post,Posto de Saúde,MoH,-8.461,15.251,Encarta
292,Angola,Cuanza Norte,Kigia Health Post,Posto de Saúde,MoH,-9.2705,15.2506,Google Earth
293,Angola,Cuanza Norte,Kilemba Sector do Cuso Health Post,Posto de Saúde,MoH,-8.9491,15.3301,Other
294,Angola,Cuanza Norte,Kilombo Kiaputo Health Post,Posto de Saúde,MoH,-8.9088,14.7276,Other
295,Angola,Cuanza Norte,Kilometro 13 Health Post,Posto de Saúde,MoH,-9.2555,15.0078,Other
296,Angola,Cuanza Norte,Kipata Health Post,Posto de Saúde,MoH,-9.2912,14.9204,Other
297,Angola,Cuanza Norte,Kiquiemba Health Post,Posto de Saúde,MoH,-8.3362,14.912,Other
298,Angola,Cuanza Norte,Kixina Kiatuco Health Post,Posto de Saúde,MoH,,,
299,Angola,Cuanza Norte,Longa Health Post,Posto de Saúde,MoH,-8.2833,15.6333,Other
300,Angola,Cuanza Norte,Lucala Centro Sanaterio,Centro Sanatorio Materno Infantil,MoH,-9.2652,15.2422,Combination
301,Angola,Cuanza Norte,Lucala II Health Post,Posto de Saúde,MoH,-9.2991,14.9302,Other
302,Angola,Cuanza Norte,Lucala Municipal Hospital,Municipal Hospital,Govt.,-9.2663,15.2407,Other
303,Angola,Cuanza Norte,Luinga Health Post,Posto de Saúde,MoH,-8.467,15.6,Other
304,Angola,Cuanza Norte,Maculumbi Health Post,Posto de Saúde,MoH,,,
305,Angola,Cuanza Norte,Malesso Health Post,Posto de Saúde,MoH,-9.1373,14.8436,Other
306,Angola,Cuanza Norte,Manguengue Health Post,Posto de Saúde,MoH,-8.3395,15.2184,Other
307,Angola,Cuanza Norte,Massangano Health Post,Posto de Saúde,MoH,-9.6167,14.2667,Other
308,Angola,Cuanza Norte,Maua Health Post,Posto de Saúde,MoH,-8.2801,15.3156,Other
309,Angola,Cuanza Norte,Mucoso Health Centre,Centro de Saúde,MoH,-9.5379,14.6608,Other
310,Angola,Cuanza Norte,Mululo Health Post,Posto de Saúde,MoH,-9.0889,14.8321,Other
311,Angola,Cuanza Norte,Mussusso Health Post,Posto de Saúde,MoH,-8.8675,15.104,Other
312,Angola,Cuanza Norte,Pedro Quilemba Health Post,Posto de Saúde,MoH,-9.683,14.8,Other
313,Angola,Cuanza Norte,Pimbi Health Post,Posto de Saúde,MoH,-8.417,15.1825,Other
314,Angola,Cuanza Norte,Posto de Saúde da Kalemba,Posto de Saúde,MoH,,,
315,Angola,Cuanza Norte,Povo Longe Health Post,Posto de Saúde,MoH,-7.9941,15.3985,Other
316,Angola,Cuanza Norte,Quibanda Health Post,Posto de Saúde,MoH,-8.5561,15.3365,Other
317,Angola,Cuanza Norte,Quiculungo Municipal Hospital,Municipal Hospital,Govt.,-8.5167,15.3167,Other
318,Angola,Cuanza Norte,Quirima Health Post,Posto de Saúde,MoH,-9.2773,15.0321,Other
319,Angola,Cuanza Norte,Quiringo Health Post,Posto de Saúde,MoH,-9.5833,14.5833,Other
320,Angola,Cuanza Norte,Quissecula Health Post,Posto de Saúde,MoH,-9.4586,15.1766,Other
321,Angola,Cuanza Norte,Samba-Caju Municipal Health Centre,Centro de Saúde,MoH,-8.767,15.417,Other
322,Angola,Cuanza Norte,Samba-Lucala Health Post,Posto de Saúde,MoH,-8.983,15.583,Other
323,Angola,Cuanza Norte,Sassa Health Centre,Centro de Saúde,MoH,-9.3065,14.8993,Other
324,Angola,Cuanza Norte,Saúde Cazengo Municipal Health Centre,Centro de Saúde,MoH,-9.3333,14.7667,Other
325,Angola,Cuanza Norte,Sector de Caculo-Cabata Health Post,Posto de Saúde,MoH,-8.7456,15.2654,Other
326,Angola,Cuanza Norte,Sector do Mussabo Health Post,Posto de Saúde,MoH,-8.6631,15.5575,Other
327,Angola,Cuanza Norte,Sector do Pambos de Sonhe Health Post,Posto de Saúde,MoH,-8.5333,15.4167,Other
328,Angola,Cuanza Norte,Sector do Quidiulo Health Post,Posto de Saúde,MoH,-8.6167,15.3667,Other
329,Angola,Cuanza Norte,Tango Health Post,Posto de Saúde,MoH,-8.1,15.6333,Other
330,Angola,Cuanza Norte,Terreiro Health Post,Posto de Saúde,MoH,-8.4333,15.1,Other
331,Angola,Cuanza Norte,Tita Health Post,Posto de Saúde,MoH,-8.5333,15.2667,Other
332,Angola,Cuanza Norte,Tombe Tombe Health Post,Posto de Saúde,MoH,-9.3046,14.9154,Encarta
333,Angola,Cuanza Norte,Velho Iango Health Post,Posto de Saúde,MoH,-8.9765,14.7123,Other
334,Angola,Cuanza Norte,Zanga Health Post,Posto de Saúde,MoH,-9.2039,14.992,Other
335,Angola,Cuanza Norte,Zavula Health Post,Posto de Saúde,MoH,-9.3167,14.7667,Other
336,Angola,Cuanza Norte,Zenza Itombe Health Post,Posto de Saúde,MoH,-9.2818,14.2201,Other
337,Angola,Cuanza Sul,Aldeamento No. Health Post,Posto de Saúde,MoH,-11.3646,15.1685,Combination
338,Angola,Cuanza Sul,Aldeamento No. Health Post,Posto de Saúde,MoH,-11.352,15.151,Other
339,Angola,Cuanza Sul,Aldeamento No. Health Post,Posto de Saúde,MoH,-11.3043,15.1684,Combination
340,Angola,Cuanza Sul,Aldeamento No. Health Post,Posto de Saúde,MoH,-11.2719,15.0759,Combination
341,Angola,Cuanza Sul,Aldeamento No. Health Post,Posto de Saúde,MoH,-11.2467,15.1388,Combination
342,Angola,Cuanza Sul,Aldeamento No.11 Health Post,Posto de Saúde,MoH,-11.4287,15.0746,Combination
343,Angola,Cuanza Sul,Aldeamento No.7 Health Post,Posto de Saúde,MoH,-11.3966,15.0893,Combination
344,Angola,Cuanza Sul,Alegria Centro Materno Infantil,Centro Materno Infantil,MoH,,,
345,Angola,Cuanza Sul,Aliwaio do Galo Health Post,Posto de Saúde,MoH,-11.3717,14.3322,Other
346,Angola,Cuanza Sul,Ambande Health Post,Posto de Saúde,MoH,-11.739,14.224,Other
347,Angola,Cuanza Sul,Amboim Municipal Hospital,Municipal Hospital,Govt.,-10.7273,13.7561,Google Earth
348,Angola,Cuanza Sul,Amboim Policlfnico Health Centre,Centro de Saúde,MoH,-10.7306,13.7581,Google Earth
349,Angola,Cuanza Sul,Amboiva Health Post,Posto de Saúde,MoH,-11.5267,14.7374,Other
350,Angola,Cuanza Sul,Andulo Ambile Health Post,Posto de Saúde,MoH,-10.7509,14.5553,Other
351,Angola,Cuanza Sul,Aricango Health Post,Posto de Saúde,MoH,-10.858,14.3883,Other
352,Angola,Cuanza Sul,Assaca Health Centre,Centro de Saúde,MoH,,,
353,Angola,Cuanza Sul,Assango 10 Health Centre,Centro de Saúde,MoH,-10.9808,14.4155,Other
354,Angola,Cuanza Sul,Assango 2 Health Post,Posto de Saúde,MoH,-11.1448,14.5242,Other
355,Angola,Cuanza Sul,Atome Health Post,Posto de Saúde,MoH,-11.884,14.5681,Other
356,Angola,Cuanza Sul,Ave Moma Health Post,Posto de Saúde,MoH,-11.4201,14.4196,Other
357,Angola,Cuanza Sul,Bairro Kifuangondo,Posto de Saúde,MoH,-10.7374,14.991,Other
358,Angola,Cuanza Sul,Balaie Health Post,Posto de Saúde,MoH,,,
359,Angola,Cuanza Sul,Bandua Health Post,Posto de Saúde,MoH,-11.85,14.9333,Other
360,Angola,Cuanza Sul,Bango Health Post,Posto de Saúde,MoH,-11.3513,14.2255,Other
361,Angola,Cuanza Sul,Bango Health Post,Posto de Saúde,MoH,-10.8496,14.6484,Other
362,Angola,Cuanza Sul,Banza Futa Health Post,Posto de Saúde,MoH,-11.2023,14.909,Other
363,Angola,Cuanza Sul,Banza-Choa,Posto de Saúde,MoH,-10.952,14.6008,Other
364,Angola,Cuanza Sul,Belo Horizonte Health Post,Posto de Saúde,MoH,-10.744,13.7684,Combination
365,Angola,Cuanza Sul,Benzengulo Health Post,Posto de Saúde,MoH,-11.0489,13.9837,Other
366,Angola,Cuanza Sul,Boa Entrada Regional Hospital,Regional Hospital,Govt.,-10.868,14.3285,Other
367,Angola,Cuanza Sul,Boa Esperanta Centro Materno Infantil,Centro Materno Infantil,MoH,-10.8946,16.0518,Other
368,Angola,Cuanza Sul,Boa Lembranta Health Post,Posto de Saúde,MoH,-10.8759,14.3646,Other
369,Angola,Cuanza Sul,Boa Lembranta Health Post,Posto de Saúde,MoH,,,
370,Angola,Cuanza Sul,Bombo Health Post,Posto de Saúde,MoH,-11.49,14.3369,Other
371,Angola,Cuanza Sul,Botera Health Post,Posto de Saúde,MoH,-11.6125,14.3004,Other
372,Angola,Cuanza Sul,BTu Health Post,Posto de Saúde,MoH,-10.8848,14.3671,Other
373,Angola,Cuanza Sul,Buli Health Post,Posto de Saúde,MoH,,,
374,Angola,Cuanza Sul,Bulumbo Health Post,Posto de Saúde,MoH,-10.6046,16.006,Other
375,Angola,Cuanza Sul,Bungo Health Centre,Centro de Saúde,MoH,-9.8167,14.65,Other
376,Angola,Cuanza Sul,Cabuta Health Post,Posto de Saúde,MoH,-9.8364,14.8701,Other
377,Angola,Cuanza Sul,Cachoeiras Health Post,Posto de Saúde,MoH,-10.99,14.1,Other
378,Angola,Cuanza Sul,Cacombolo Health Post,Posto de Saúde,MoH,-11.0557,14.2164,Other
379,Angola,Cuanza Sul,Cacota Health Post,Posto de Saúde,MoH,,,
380,Angola,Cuanza Sul,Cacula Health Post,Posto de Saúde,MoH,-11.1376,14.4435,Other
381,Angola,Cuanza Sul,Cacumba Luis,Posto de Saúde,MoH,-11.6445,14.2361,Other
382,Angola,Cuanza Sul,Cainja Health Post,Posto de Saúde,MoH,-11.4287,14.2462,Other
383,Angola,Cuanza Sul,Calele Health Post,Posto de Saúde,MoH,-10.414,13.6955,Other
384,Angola,Cuanza Sul,Calunhomo Health Centre,Centro de Saúde,MoH,-10.5035,16.0115,Other
385,Angola,Cuanza Sul,Cambalo Health Post,Posto de Saúde,MoH,-10.9431,13.9487,Other
386,Angola,Cuanza Sul,Cambaw,Posto de Saúde,MoH,-10.0891,15.2153,Other
387,Angola,Cuanza Sul,Candele Health Post,Posto de Saúde,MoH,-10.9121,14.4478,Other
388,Angola,Cuanza Sul,Candumbo Health Post,Posto de Saúde,MoH,-10.7328,13.7728,Other
389,Angola,Cuanza Sul,Cangongolo Health Post,Posto de Saúde,MoH,-11.0002,13.9583,Other
390,Angola,Cuanza Sul,Caninda Nova Health Post,Posto de Saúde,MoH,-11.517,15.3288,Other
391,Angola,Cuanza Sul,Capole Health Post,Posto de Saúde,MoH,-10.5159,14.007,Other
392,Angola,Cuanza Sul,Capolo 1 Health Post,Posto de Saúde,MoH,-11.1945,14.2538,Other
393,Angola,Cuanza Sul,Cariango Health Post,Posto de Saúde,MoH,-10.5797,15.33,Other
394,Angola,Cuanza Sul,Carimba Health Post,Posto de Saúde,MoH,-11.0807,13.864,Other
395,Angola,Cuanza Sul,Casa Branca Health Post,Posto de Saúde,MoH,-11.5385,13.8158,Other
396,Angola,Cuanza Sul,Cassequele Health Post,Posto de Saúde,MoH,-11.9333,15.3,Other
397,Angola,Cuanza Sul,Cassonga Health Post,Posto de Saúde,MoH,-11.0497,14.0008,Other
398,Angola,Cuanza Sul,Cassongue Municipal Hospital,Municipal Hospital,Govt.,-11.8503,15.0518,Other
399,Angola,Cuanza Sul,CassonguT Centro Materno Infantil,Centro Materno Infantil,MoH,-10.5834,14.3485,Combination
400,Angola,Cuanza Sul,Cassoto Health Post,Posto de Saúde,MoH,-11.3543,15.2693,Other
401,Angola,Cuanza Sul,Cassuada Health Centre,Centro de Saúde,MoH,-10.6159,13.9652,Other
402,Angola,Cuanza Sul,Cassussua Health Post,Posto de Saúde,MoH,-10.7419,14.3415,Other
403,Angola,Cuanza Sul,Catanda Health Post,Posto de Saúde,MoH,-11.4086,14.2206,Other
404,Angola,Cuanza Sul,Catandala Centro Materno Infantil,Centro Materno Infantil,MoH,-10.8456,14.3973,Other
405,Angola,Cuanza Sul,Catofe Health Post,Posto de Saúde,MoH,-10.8555,15.054,Other
406,Angola,Cuanza Sul,Cauaca Health Post,Posto de Saúde,MoH,-11.3882,15.067,Other
407,Angola,Cuanza Sul,Cawembe Health Post,Posto de Saúde,MoH,-11.017,14.199,Encarta
408,Angola,Cuanza Sul,Cawila Health Post,Posto de Saúde,MoH,-10.7379,13.776,Other
409,Angola,Cuanza Sul,Cela Municipal Hospital,Municipal Hospital,Govt.,-11.4233,15.1268,Google Earth
410,Angola,Cuanza Sul,Chieke Health Post,Posto de Saúde,MoH,,,
411,Angola,Cuanza Sul,Chilumbo Health Post,Posto de Saúde,MoH,,,
412,Angola,Cuanza Sul,Chimbangua Health Post,Posto de Saúde,MoH,,,
413,Angola,Cuanza Sul,Chinendele Health Post,Posto de Saúde,MoH,-11.4143,14.4821,Other
414,Angola,Cuanza Sul,Chingo Health Centre,Centro de Saúde,MoH,-11.1799,13.8687,Other
415,Angola,Cuanza Sul,Chipaca Health Post,Posto de Saúde,MoH,-11.722,14.1534,Other
416,Angola,Cuanza Sul,Chipury Health Post,Posto de Saúde,MoH,-11.1677,13.8444,Combination
417,Angola,Cuanza Sul,Chol-Chol Health Post,Posto de Saúde,MoH,-10.9477,14.0775,Other
418,Angola,Cuanza Sul,Cipres Centro Materno Infantil,Centro Materno Infantil,MoH,,,
419,Angola,Cuanza Sul,Coma Health Post,Posto de Saúde,MoH,,,
420,Angola,Cuanza Sul,Comandante Valedia Health Centre,Centro de Saúde,MoH,-11.422,15.1258,Other
421,Angola,Cuanza Sul,Conda Municipal Hospital,Municipal Hospital,Govt.,-11.1032,14.3306,Other
422,Angola,Cuanza Sul,CondT Health Centre,Centro de Saúde,MoH,-10.8451,14.6763,Other
423,Angola,Cuanza Sul,Cruzamento Health Post,Posto de Saúde,MoH,-11.8514,15.0457,Google Earth
424,Angola,Cuanza Sul,Cuacra Health Post,Posto de Saúde,MoH,-11.184,14.083,Encarta
425,Angola,Cuanza Sul,Cubal 6 Pontes Health Post,Posto de Saúde,MoH,-11.5009,14.0802,Other
426,Angola,Cuanza Sul,Cumbira 1 Health Post,Posto de Saúde,MoH,-11.2167,14.6,Other
427,Angola,Cuanza Sul,Cunjo Health Post,Posto de Saúde,MoH,-11.1553,14.572,Other
428,Angola,Cuanza Sul,Dende Health Post,Posto de Saúde,MoH,-10.6721,13.8232,Other
429,Angola,Cuanza Sul,Deolinda Rodrigues Centro Materno Infantil,Centro Materno Infantil,MoH,-10.7618,13.752,Other
430,Angola,Cuanza Sul,Dumbo 1 Health Post,Posto de Saúde,MoH,-11.0933,14.3725,Other
431,Angola,Cuanza Sul,Ebo Municipal Hospital,Municipal Hospital,Govt.,-11.0426,14.6977,Other
432,Angola,Cuanza Sul,Estatpo Regional Health Post,Posto de Saúde,MoH,-10.7249,13.7573,Google Earth
433,Angola,Cuanza Sul,Fortuna Centro Materno Infantil,Centro Materno Infantil,MoH,-10.748,13.7683,Other
434,Angola,Cuanza Sul,Gango,Posto de Saúde,MoH,-10.6002,15.8963,Other
435,Angola,Cuanza Sul,Ganja Health Post,Posto de Saúde,MoH,-11.4743,13.82,Encarta
436,Angola,Cuanza Sul,Ganja Health Post,Posto de Saúde,MoH,-11.2833,14.3333,Other
437,Angola,Cuanza Sul,Gonga Health Post,Posto de Saúde,MoH,-11.6189,14.8011,Other
438,Angola,Cuanza Sul,Guarna Health Post,Posto de Saúde,MoH,-10.6943,14.3419,Other
439,Angola,Cuanza Sul,Guendela Health Post,Posto de Saúde,MoH,-11.0741,14.3888,Other
440,Angola,Cuanza Sul,Gungo Health Post,Posto de Saúde,MoH,-11.816,14.1531,Other
441,Angola,Cuanza Sul,Haco Health Post,Posto de Saúde,MoH,-10.1715,15.7147,Other
442,Angola,Cuanza Sul,Hala-Choa,Posto de Saúde,MoH,-11.1005,13.9286,Other
443,Angola,Cuanza Sul,Hala-Choa,Posto de Saúde,MoH,-11.0106,14.6115,Other
444,Angola,Cuanza Sul,Hanga (Cumbira 2) Health Post,Posto de Saúde,MoH,-11.2082,14.3442,Other
445,Angola,Cuanza Sul,Hanga 1 Health Post,Posto de Saúde,MoH,,,
446,Angola,Cuanza Sul,Hogiwa Health Post,Posto de Saúde,MoH,,,
447,Angola,Cuanza Sul,Hospital Geral 17 de Setembro,General Hospital,Govt.,-11.2043,13.8411,Other
448,Angola,Cuanza Sul,Hote Health Post,Posto de Saúde,MoH,-11.1771,14.0248,Encarta
449,Angola,Cuanza Sul,Huande Health Post,Posto de Saúde,MoH,-11.0333,14.3333,Other
450,Angola,Cuanza Sul,Huango 1 Health Post,Posto de Saúde,MoH,-11.1282,14.7665,Other
451,Angola,Cuanza Sul,Ingongolo Health Post,Posto de Saúde,MoH,-11.3576,14.278,Other
452,Angola,Cuanza Sul,Itumbo Health Post,Posto de Saúde,MoH,-11.6233,14.1822,Other
453,Angola,Cuanza Sul,Jombe Health Post,Posto de Saúde,MoH,-11.18,14.13,Other
454,Angola,Cuanza Sul,Kachongono Health Post,Posto de Saúde,MoH,-11.2804,15.1308,Other
455,Angola,Cuanza Sul,Kassapa Health Post,Posto de Saúde,MoH,,,
456,Angola,Cuanza Sul,Kassumba Ex-Dala,Posto de Saúde,MoH,-11.0955,14.5708,Other
457,Angola,Cuanza Sul,Kichocota Health Post,Posto de Saúde,MoH,,,
458,Angola,Cuanza Sul,Kicombo Health Post,Posto de Saúde,MoH,-11.3201,13.8196,Other
459,Angola,Cuanza Sul,Kienha Health Post,Posto de Saúde,MoH,-10.144,15.5958,Other
460,Angola,Cuanza Sul,Kilometro 11 Health Post,Posto de Saúde,MoH,-10.7284,13.8381,Other
461,Angola,Cuanza Sul,Kilometro 28 Health Post,Posto de Saúde,MoH,,,
462,Angola,Cuanza Sul,Kilometro 40 Health Post,Posto de Saúde,MoH,-10.691,14.0816,Other
463,Angola,Cuanza Sul,Kilometro 40 Health Post,Posto de Saúde,MoH,-10.1996,16.1404,Other
464,Angola,Cuanza Sul,Kilunda Health Post,Posto de Saúde,MoH,,,
465,Angola,Cuanza Sul,Kipungo Health Post,Posto de Saúde,MoH,-11.1522,14.6956,Other
466,Angola,Cuanza Sul,Kissanga (Sanga) Health Post,Posto de Saúde,MoH,-11.0062,14.9543,Other
467,Angola,Cuanza Sul,Kissanga Kungo Health Post,Posto de Saúde,MoH,-11.4217,15.1281,Other
468,Angola,Cuanza Sul,Kissange Health Post,Posto de Saúde,MoH,-11.3712,14.9001,Other
469,Angola,Cuanza Sul,Kissobe,Posto de Saúde,MoH,-11.148,14.8668,Other
470,Angola,Cuanza Sul,Kissongo Health Post,Posto de Saúde,MoH,-10.0319,15.086,Other
471,Angola,Cuanza Sul,Lambingo,Posto de Saúde,MoH,-11.0503,15.2799,Other
472,Angola,Cuanza Sul,Libolo Municipal Hospital,Municipal Hospital,Govt.,-10.0032,14.8959,Google Earth
473,Angola,Cuanza Sul,Longolo Health Post,Posto de Saúde,MoH,-10.1842,14.9601,Other
474,Angola,Cuanza Sul,Lonhe Health Post,Posto de Saúde,MoH,-10.8159,15.553,Other
475,Angola,Cuanza Sul,Lowa Health Post,Posto de Saúde,MoH,-10.5541,15.9514,Other
476,Angola,Cuanza Sul,Lussusso Health Post,Posto de Saúde,MoH,-10.1987,14.8079,Other
477,Angola,Cuanza Sul,Mangue Health Post,Posto de Saúde,MoH,-11.2711,14.793,Other
478,Angola,Cuanza Sul,Maria Agusta Health Post,Posto de Saúde,MoH,-10.9248,14.3489,Other
479,Angola,Cuanza Sul,Maria Helena Health Post,Posto de Saúde,MoH,,,
480,Angola,Cuanza Sul,Maria Teresa Health Post,Posto de Saúde,MoH,-11.1077,14.3355,Other
481,Angola,Cuanza Sul,Menga Health Centre,Centro de Saúde,MoH,-11.7167,15.35,Other
482,Angola,Cuanza Sul,Minga Health Post,Posto de Saúde,MoH,-11.1051,14.2872,Other
483,Angola,Cuanza Sul,Misspo Health Post,Posto de Saúde,MoH,-10.7392,14.9793,Google Earth
484,Angola,Cuanza Sul,Moma da Banze Health Post,Posto de Saúde,MoH,-11.3897,14.4347,Other
485,Angola,Cuanza Sul,Moma da Fonseca Health Post,Posto de Saúde,MoH,-11.528,14.4278,Other
486,Angola,Cuanza Sul,Muhiliz Health Post,Posto de Saúde,MoH,-10.5712,16.1163,Other
487,Angola,Cuanza Sul,Munenga Health Post,Posto de Saúde,MoH,-10.0319,14.6361,Other
488,Angola,Cuanza Sul,Mungo,Posto de Saúde,MoH,-9.9939,14.8958,Other
489,Angola,Cuanza Sul,Muonha Health Post,Posto de Saúde,MoH,-11.1135,15.1431,Other
490,Angola,Cuanza Sul,Muquitixe Health Post,Posto de Saúde,MoH,-10.4203,14.9604,Other
491,Angola,Cuanza Sul,Mussende Centro Materno Infantil,Centro Materno Infantil,MoH,-10.942,16.1187,Combination
492,Angola,Cuanza Sul,Mussende Health Post,Posto de Saúde,MoH,-10.5055,16.0138,Other
493,Angola,Cuanza Sul,Mussende Municipal Hospital,Municipal Hospital,Govt.,-10.5175,16.0112,Other
494,Angola,Cuanza Sul,Ndala-Cachibo,Posto de Saúde,MoH,-10.4732,14.6539,Other
495,Angola,Cuanza Sul,Ngangula Health Centre,Centro de Saúde,MoH,-10.9904,13.9307,Other
496,Angola,Cuanza Sul,Ngola Lombo Health Post,Posto de Saúde,MoH,-10.3002,13.6444,Other
497,Angola,Cuanza Sul,Ngola Mussungo Health Post,Posto de Saúde,MoH,-10.79,13.7732,Other
498,Angola,Cuanza Sul,Nhime Health Post,Posto de Saúde,MoH,-11.2167,14.2333,Other
499,Angola,Cuanza Sul,Njanta Health Post,Posto de Saúde,MoH,,,
500,Angola,Cuanza Sul,Pambangala Health Post,Posto de Saúde,MoH,-11.7072,15.2524,Other
501,Angola,Cuanza Sul,Panda Health Post,Posto de Saúde,MoH,-10.9076,13.8782,Other
502,Angola,Cuanza Sul,Pedra 1 Health Centre,Centro de Saúde,MoH,-11.2167,13.8583,Other
503,Angola,Cuanza Sul,Pedra Escrita Health Post,Posto de Saúde,MoH,-10.1623,14.7543,Other
504,Angola,Cuanza Sul,Pedra Preciosa Centro Materno Infantil,Centro Materno Infantil,MoH,-11.2101,13.8603,Other
505,Angola,Cuanza Sul,Pinda Health Centre,Centro de Saúde,MoH,-10.8209,13.8416,Other
506,Angola,Cuanza Sul,Pindo Health Post,Posto de Saúde,MoH,-11.1982,13.8703,Other
507,Angola,Cuanza Sul,Pomba Nova Health Post,Posto de Saúde,MoH,-11.239,13.8823,Other
508,Angola,Cuanza Sul,Ponte Santo Health Post,Posto de Saúde,MoH,-11.4039,14.3085,Combination
509,Angola,Cuanza Sul,Porto Amboim Municipal Hospital,Municipal Hospital,Govt.,-10.7283,13.7656,Other
510,Angola,Cuanza Sul,Praia Health Post,Posto de Saúde,MoH,-11.1831,13.865,Other
511,Angola,Cuanza Sul,Quibala Municipal Hospital,Municipal Hospital,Govt.,-10.7366,14.9794,Other
512,Angola,Cuanza Sul,Quilenda Municipal Hospital,Municipal Hospital,Govt.,-10.6405,14.3372,Other
513,Angola,Cuanza Sul,Quimone,Posto de Saúde,MoH,-10.624,14.9562,Other
514,Angola,Cuanza Sul,Quina (Capango) Health Post,Posto de Saúde,MoH,-10.8263,14.4108,Other
515,Angola,Cuanza Sul,Quipito Health Post,Posto de Saúde,MoH,-11.2548,14.1615,Other
516,Angola,Cuanza Sul,Quirimbo Health Post,Posto de Saúde,MoH,-10.6778,14.262,Other
517,Angola,Cuanza Sul,Quitundo Tongo Health Post,Posto de Saúde,MoH,-11.3343,15.2269,Other
518,Angola,Cuanza Sul,Sacriffcio Centro Materno Infantil,Centro Materno Infantil,MoH,,,
